uid,text,label,metadata__headline,metadata__date
nyt_107773034,"The Young Men’s Board of Trade of New York, 291 Broadway, acting as coordinator of the efforts of business and industry, lists the following free services to aid veterans in career-planning and employment.</br></br>ADVERTISING—Job interviews conducted by Veterans Guidance In Advertising and Selling. Inc.. 103 East Thirty-fifth Street, will be held daily lrom 9:30 A. M. to 11:30 A. M. AGRICULTURE—Individual counseling on training, employment, management and settlement, held dally from 10 A. M. to noon, and 2 to 4 P. M.. Jewish Agricultural ^Society, 386 Fourth Avenue.</br></br>ART—Commercial art courses covering such fields as advertising art, layout, industrial design. Illustration, photographic art. etc., will be established soon under the supervision of leading commercial and industrial art directors and executives. Those Interested should submit inquiries in writing to the Veterans Guidance Committee of the Young Men’s Board oI Trade of New York. 291 Broadway.</br></br>AVIATION—Representatives of the Industry available for counseling on opportunities at 7:50 P M.. on the second and fourth Monday of each month, at Room 201. North Shore Bus Terminal Building. Flushing, sponsored by the Flushing Young Men’s Board of Trade. Hotel Sanford.</br></br>f»rinciples and Job finding technique lncludng resumes, application letters and presentations is provided tonight and every Monday night at 7 o'clock, in the auditorium of the Veterans Service Center. 500 Park Avenue at Fifty-ninth Street, under the direction of the Veterans Guidance Committee of the Young Men’s Board of Trade.",no,BUSINESS SERVICES FOR W AR VETERANS,1947-03-17
nyt_107795597,"The Young Men’s Board of Trade of New York, 291 Broadway, actingas coordinator of the efforts of , business and industry, lists the fol1 lowing free services to aid veterans in career planning and employment:</br></br>ADVERTISING-—^Job Interviews conducted by Veterans Guidance In Advertising and Selling, Inc.. 103 East Thirty-fifth Street, will be held daily from 9:30 A. M. to 11:30 A. M. AGRICULTURE — individual counseling on training, employment, management and settlement, held daily from 10 A. M. to noon. 1 and 2 P. M. to 4 P. M.. Jewish Agricultural Society. 386 Fourth Avenue.</br></br>ART—Commercial art courses Covering sucn fields as advertising art. layout, industrial design illustration, photographic art. etc., will be established soon under the supervision of leading commercial and industrial art directors and executives. Those interested should submit inquiries In writing to the Veterans Guidance Committee of the Young Men’s Board of Trade of New York, 291 Broadway. 'New York City.</br></br>AVIATION — Representatives of the Industry available for counseling on opportunities at 7:30 P. M.. on the second and fourth Monday of each month, at Room 201, North Shore Bus Terminal Building. Flushing, Queens, sponsored by the Flushing Young Men's Board of . Trade. Hotel Sanford, Flushing.</br></br>CAREER PLANNING AND GENERAL GUID•ANCE—Discussion of the application of sales principles and Job-finding technique, including resumes, application letters and presentations, Is provided tonight and every Monday night. 7 P. M.. In the auditorium of the Veterans Service Center, 500 Park Avenue at Fifty-ninth Street, under the direction of the Veterans Guidance Committee of the Young Men’s Board of Trade.",no,BUSINESS SERVICES FOR WAR VETERANS,1947-03-10
nyt_107820700,"Columbia University will voluntarily remove questions relating to race, religion and nationality from the application blanks used by its employment office, the American Jewish Congress announced yesterday. A spokesman for the university, however, would neither confirm nor deny the report.</br></br>The congress, which filed a complaint against the university with the State Commission against Discrimination last summer, said Columbia’s decision had been made after ' the commission had, denied its contention that its employment office was exempt from provisions of the Ives-Quinn Anti-Discrimination Law.</br></br>The commission officials sIbo declined to discuss the case yesterday, noting that they were restrained by law from making public any details, about a case till it is finally settled.</br></br>According to the congress announcement, the reported decision of the commission that it has jurisdiction in the Columbia issue establishes the precedent that all employment offices operated by charitable and educational institutions must obey the Anti-Discrimination Law.</br></br>Meanwhile, Dr. Stephen S. Wise, congress’ president, sent a letter yesterday to Wallace H. White Jr., United States Senate Majority Leader, complaining that applicants to Mr. White’s office for jobs on Senate committees were being asked their religion.",no,JOB BLANK CHANGE AT COLUMBIA SEEN: JEWISH CONGRESS REPOR TS THE ...,1947-02-25
nyt_107821639,"Charged with violating the law against employment of unlicensed barbers, 265 barber shop owners face disciplinary action by the city when a four-day series of hearings begins today before License Commissioner Benjamin Fielding.</br></br>Mr. Fielding said yesterday that the group was the largest ever to be summoned before the License Department for infractions of its regulations. The round-up followed a one-day drive in which each of the city’s 7,000 barber shops was visited by the police and License Department inspectors.</br></br>' Among the 265 barber shop own-, ers who will appear at the hearings at 137 Centre Street will be I eighty-four from Manhattan; twenty-two from the Bronx; 109 from Brooklyn;' forty from Queens and ten from Richmond. Two hundred and thirty-two owners are accused of employing one unlicensed barber; thirty-one of hiring two, and two shops of having three unlicensed barbers at work.</br></br>“Every barber shop owner who . allows an unlicensed barber on his premises is permitting persons of unknown character and competence to violate the law,” Mr. Bidding said. “These unlicensed barbers create a serious health menace to the public because they do not undergo the required annual medical examinations to combat the possibility of the spread of infectious diseases.</br></br>“These violators also interfere with and obstruct our veterans’ preference program in the granting of licenses by the Department of ; Licenses because they occupy jobs which rightfully belong to those properly qualified under the law, preferably veterans.",no,265 BARBERS FACE LICENSE HEARINGS: PROCEEDINGS BEGIN TODAY ON CHARGI,1947-02-24
nyt_107825671,"The Young Men’s Board of Trade of New York, 291 Broadway, acting as Coordinator of the efforts of busl^Sss and industry, lists the following free services to aid veterans in career-planning and employment.</br></br>ADVERTISING—Job Interviews conducted by Veteran* Guidance in Advertising and Selim*, ine.. 103 East Tlrty-fifth Street, will be held dally. 9:30 A. M. to 11 A. M. AGRICULTURE—Individual counseling on tramms. employment and settlement, held dally from 10 A. M. tft noon and 2 to 4 P. M., Jewish Agriculture Society. 386 Fourth Avenue. ART—Commercial art courses covering such fields As advertising art. layout, industrial design. Illustration, photographic art. etc., will be established soon under the supervision of leading commercial and Industrial art directors and executives. Those Interested should submit inquiries In writing to the Veterans Guidance Committee of the Young Men’s Board Of Trade of New York. 291 Broadway. AVIATION—Educational, vocational and placement counseling by personnel, production and transport executives in all phases of aviation and allied Industries. Room 201. North Shore Bus Terminal Building. Flushing, second and fourth Mondays of each month at 7:30 P. M. Conducted by the Flushing Young Men’s Board of Trade. Hotel Sanford, Flushing. Queens.</br></br>CAREER PLANNING AND GENERAL GUIDANCE—Discussion of the application of sales prnlciplea and job-finding technique including resumes, application letters and presentations is provided tonight and every Monday night at 7 o’clock in the auditorium of the Veterans Service Center, 500 Park Avenue at Fifty-ninth Street, under the direction of the Veterans Guidance Committee of the Young Men’s Board of Trade.</br></br>COMMERCIAL ART—Individual guidance and counseling in all phases of commercial art conducted every Tuesday at 7:30 P. M. by the Advertising Club of New York at 103 East Thirty-fifth Street. Bring folio for individual counesling.</br></br>EDUCATIONAL OPPORTUNITIES — Vocational and educational counseling and guidance in all fields of endeavor, including formal schooling. arts and crafts, hobbies, sports, business and professional schools, forums, lectures, etc. Conducted by the New York Adult Educational Council, inc.. at 254 Fourth Avenue, dally from 10 A. M. to 5 . M.",no,BUSINESS SERVICES FOR WAR VETERANS,1947-02-24
nyt_107825721,"Pyramiding effects of the worst shortage of boxcars in twenty years have caused slashes in manufacturing output and employment, and brought rationing of space by many daily newspapers.</br></br>Flour mills were affected heav-i ily yesterday; some closed while others reporting in an Associated Press survey said production was down as much as 40 per cent. Fin-1 ished goods, for which shipping space could not be found, was reported jamming warehouses and threatening industrial shutdowns.</br></br>Pinched by failure of newsprint shipments to arrive, daily papers in several cities adopted plans to stretch their supply. The Detroit! News and The Quincy (Mass.) Patriot-Ledger announced they would eliminate advertising from some editions next week. The Danbury (Conn.) Times said it was| “drastically reducing” the size of its paper, while in Miami, The Herald and The Daily News were carefully rationing advertising space.</br></br>The Washington Star, in a frontpage story, said: “All advertisers are urgently requested to reduce the amount of their advertising in The Star in an effort to avoid more stringent space rationing. The present emergency is expected to continue at least until the end of March.”</br></br>The Detroit News announced in a page-one box that it would omit all display and classified advertising on next Monday, Tuesday and Wednesday because of the shortage of newsprint. “The scarcity of railroad cars and the severe weather in areas where paper is produced,” The News said, “have held up badly needed shipments. * * * We hope that we cam resume normal publication of advertising on Thursday, Feb. 27.”",no,LACK OF BOXCARS HURTS PRODUCTION: SHORTAGE OF FREIGHT CARRIERS FEL,1947-02-22
nyt_107829670,"WASHINGTON, Aug. 15—Em-| ployment in non-agricultural lines,! estimated at 50,000,000, will probably remain the same for the rest of the year, but agriculture employment will probably fall off 2,000,000 to 3,000,000, Robert C. Goodwin, director of the United States Employment Service, said today.</br></br>Mr. Goodwin at a news conference based his hopes for continued high employment in nonagricultural lines partly on high export figures. In good times, according to Mr. Goodwin, and his aides, Collis Stocking and Louis Levine, 10 per cent of the country’s non agricultural employment is due to exports. That would mean, he added, that about 5.000.000 persons now owe their jobs to exports, which are higher than at the peak of lend-lease war shipments.</br></br>The layoffs in the next few months, Mr. Goodwin said, will not necessarily mean more idleness. He put present unemployment figures at 2.600,000, or 300,000 more than a year ago. This, he added, was largely ""frictional,” or persons moving from one job to another. There is no ""distress” idleness. he asserted, but some of it is due to the immobility of labor in some lines.</br></br>The number of workers on farms, in food processing plants and other jobs classed as agricultural was put at 10,300,000 in June.</br></br>Mr. Goodwin, who expressed pleasure with the progress of the Federal Employment Service in assisting veterans to jobs, said that the latest estimate was that 12, 044.000 World War EC veterans were employed. Of these more than 10,000,000 were in uniform when the war ended. He estimated that 29 per cent of nonagricultural workers comprised veterans.",yes,"JOBS IN INDUSTRY LIKELY TO STAY UP: GOODWIN BELIEVES 50,000,000 LEVEL ...",1947-08-16
nyt_107866196,"LAKE SUCCESS, N. Y„ Jan. 21 —Acting on a motion presented by ; the United States, the United Nations Economic and Employment Commission set aside today its plans for a study of the industrial uses of atomic energy.</br></br>The proposal to shelve the project was adopted unanimously and without discussion aft$r it had been presented by Dr. Isador Lubin, United States delegate; It was learned earlier, however, that the United States would move for postponement for at least six months to a year because of the scarcity of exact scientific information available.</br></br>The initiative for a study to be conducted by scientists and economists was made in May by Dr. Lubin, who sugested a sub-commission to gather together all the inform taion on the peaceful uses of atomic energy and analyze its possible effects upon world employment and economic stability.</br></br>On the table of the delegates today was a thirteen-page document prepared by the Secretariat to summarize published information on peaceful uses of atomic energy. The document quoted qualified scientists who have declared that the main technological difficulties involved in the economic generation of electric power from atomic energy may be solved within ten years.</br></br>The fifteen-member Economic Commission spent its second straight day today going overits provisional agenda, deciding what items to keep and what items to put aside.",no,U.N. DELAYS STUDY OF ATOMIC USES: AT U.l,1947-01-22
nyt_107867024,"ALBANY, Jan. 20—New York eity askedtonight -to be given broader regulatory power over employment agencies.</br></br>In the most important of a series of bills on the subject placed before the Legislature, the city urged that such agencies, now subject to licensing by the city, be required to keep arid make a check upon references offered by those seeking positions of trust in the home or elsewhere.</br></br>. Inspired by the Caraway murder case, this bill, offered by Mrs. Mary A. Gillen, Brooklyn Democrat, would make t it a positive duty of the agencies to keep such records and to investigate at least one of the references offered. Existing law requires such a course “whenever possible.” “The recent Caraway case,, in which the murderer was hired for family service through ah employment agency which-failed to investigate his criminal background,” said Mrs. Gillen, ""is a tragic example of the evil which this bill seeks to remedy whenever possible.”</br></br>Another bill in the .seriesu requires that agencies not only keep records but retain them, together with the results of their inquiry into references, for a period of not less than three years.</br></br>Two others would give the City Commissioner of Licenses greater latitude in imposing penalties on. agencies. Thenhly,poSsiBi^enaity now against an^offending ""agency ia revocation of Jicense. The law requires that an agency, losing its license, wait three years before it can qualify for another license.",no,JOB AGENCY CHECK IS ASKED BY CITY: BILL BEFORE STATE LEGISLATURE ...,1947-01-21
nyt_107918434,"WASHINGTON, June 13—Beni Herzberg, representing’ the American Jewish Committee, told a Senate Labor subcommittee today that concern about frictions which, might be generated by a Federal law against, discrimination in employment was not supported by the record of similar legislation in New York State.</br></br>Mr. Herzberg, member of the New York law firm of Cook, Lehman, Goldmark and Loeb, made his comments in response to questions and observations by Senator Allen J. Ellender, Democrat, of Louisiana, member of the subcommittee conducting hearings on the Ives-Chavez bill, which ifl patterned after the New York AntiDiscrimination Law.</br></br>The witness agreed with Senator Ellender that the objectives could not be achieved suddenly. Senator Ellender and Chairman Forrest Donnell, Republican, of Missouri, said the bill provided that its terms would become effective immeditaely upon enactment, and th* commission to be set up would haw no discretion on that point.</br></br>Mr. Herzberg said any wise administrator could handle the situation. The commission would be made up of men of judgment, he said. Compulsory enforcement provisions were necessary, he declared, because otherwise “a lawyer will tell his client that he can thumb his nose at the law.""</br></br>However, he pointed out, the bill contained ""admirable safeguards—the act calls for mediation before any action can be initiated by the commission. In the absence of a hearing, there will be no pub, licity, and the commission can only ' enforce an order if it is approved . by a court. The act is not one, sided, because an employer can , complain of his employes.”",no,BACKS BILL TO BAN JOB DISCRIMINATION: JEWISH COMMITTEE OFFICIAL ASKS,1947-06-14
nyt_107922351,"A denunciation of the Senate’s action in reducing: funds for employment services was made by Senator Robert F. Wagner in a “Ignoring' the magnitude of the problems, to the solution of which the employment service must make such a basic contribution, the House of Representatives took the almost inconceivable action of reducing the already small budget request for national USES functions by nearly 80 per cent,” the message said.</br></br>“The Senate, though it restored part. of the funds needed by the USES, more than made up for this token restoration by taking 20 per cent away from the necessarily larger appropriation for the states.” message read yesterday at the convention here of the International Association of Public Employment Services.</br></br>Senator Wagner’s message, sent from Washington, where the Department of Labor appropriation is before a House-Senate conference committee, declared the attack upon the public employment service “makes us fearful indeed for the economic future and the internal security of our land.”</br></br>Harold G. Hoffman, executive director of the New Jersey Unemployment Compensation Commission and former Governor, speak-' ing at the convention luncheon, said that if another war came it would be largely because of unemployment.</br></br>The four-day convention, at the Commodore Hotel, ended with the adoption of resolutions calling upon Congress to pass the appropriation bills without any reductions for Federal and state employment and unemployment compensation services, and calling for a national Fair Employment Practices law. James H. Bond of Dallas, Tex., was re-elected association president.",no,"CUT IN JOB FUNDS SCORED BY WAGNER: SENATOR, IN MESSAGE TO PARLEY ...",1947-05-30
nyt_107923908,"lAKE SUCCESS, N. Y., June 9 *—More than $6,000,000,000 was given or lent by the United States! to needy countries in 1946, Dr. Isador Lubin, United States representative on the United Nations Economic and Employment Commission, told his colleagues today.</br></br>Suggesting that the United Nations attack world shortages and inflationary pressures as the most immediate obstacles to economic stability, Dr. Lubin called for an ""inventory” cataloguing the available facilities of each country as well as their needs.</br></br>The problem of shortages is not a local one. Dr. Lubin said. He listed five categories in which world-wide deficiencies exist—food, fuel, transport, productive equipment and certain raw materials.</br></br>The inventory should also show what individual countries are doing to relieve their shortages by increasing domestic production, Dr. Lubin emphasized.</br></br>Earlier in the meeting Emile de Selliers of Belgium had asked that countries having surpluses to sell —which today means chiefly the United States—assist countries depending on imports by buying more from them.",no,OUTPUT TO RELIEVE INFLATION IS URGED: LUBLIN IN U.N. ASKS NATIONS ...,1947-06-09
nyt_107952163,"CHICAGO, April 26—Chances of Illinois havinga State Fair Employment Practices Commission this year, similar to one operating in New York, were lessened this week when the Legislature for the second time in two years rejected two similar bills that would'have outlawed job discrimination because of race, color, religion, national origin or ancestry.</br></br>The House committee has referred its bill for a State FEPC to a subcommittee that -will act as “pallbearers to take FEPC out and bury it,” according to Representative Charles J. Jenkins, Chicago Republican, a supporter of the measure. Referral to a subcommittee at this stage traditionally implies smothering of proposed legislation.</br></br>More than seventy-five spokesmen, representing hundreds of thousands of Illinois citizens of all races, creeds and religions, appeared before the House and Senate subcommittees to urge passage of legislation to establish a Fair Employment Practices Commission. Prominent among them was the Most Rev. 'Bernard J. Sheil, senior auxiliary Catholic Bishop of Chicago.</br></br>Opponents who testified included representatives of State business and industrial organizations and spokesmen for labor groups, most of them from down-state. They pictured the anti-discrimination bills as a threat to free enterprise. An FEPC, it was contended, would “create petty tyranny.”</br></br>Floyd L. Thompson, representing fifty-three business and trade associations, charged that before the New York law went into • effect in July, 1945, it had been stated that 15,000 complaints were ready to be filed. “The new bureaucrats,” he said, “were able to scare up only 162 complaints before Nov. 15, 1945.”",no,The Trends in Four Sections of the Country: CENTRAL STATES Illinois,1947-04-25
nyt_107959517,"Employment in the advertising field currently is better than average, according to Walter A. Lowen, head of a placement agency bearing his name. He sta-ted yesterday that his agency has more than 500 open orders for all types of advertising personnel which includes 108 jobs paying 57,500 or more annually. Statements made by the Advertising Guild, Local 20, of the United Office and Professional Workers (CIO), that agency firings have been excessive are not in accordance with a spot check which he made, Mr. Lowen said.</br></br>Harry S. Bick & Son, makers, of Bickson, jewelry, to Ray-Hirsch Co., Inc. Magazines and direct mail. Murray Hirsch is account executive.</br></br>Clarise ' Blouse Company, to Norman D. Waters & Associates. Fashion publications and trade media. Chet Gore is account executive.</br></br>Whitehouse Products,Inc., Brooklyn, manufacturers of laundry specialties, and Beacon miniature camera, to Teweles-Radcliff, Inc. Alan L. Rachleff is account executive.</br></br>Charles Bloom, Inc., makers of drapery fabrics, to Cecil & Presbrey, Inc. Magazines and trade papers.",no,Advertising News and Notes: Elected New Chairman Of Advertising Bureau,1947-04-25
nyt_107976625,"here in town. One was Arturo Toscanini in the NBC studio; he was to celebrate his eightieth birthday two days later. The second director was David Mannes in the Metropolitan Museum of Art; he is several weeks advanced into his eighty-second year. It suggests, to a mind which works in I swift general impressions rather than by strict scientific method, that one way to achieve a long and active career is to go in for a light form of exercise like swinging a small, thin rod weighing a very few ounces for a couple of hours; and there are conductors who dispense with the baton and get the desired effect with their arms, wrists and fingers.</br></br>Serge Koussevitzky at 73 is well on the way to tie the age record of his two New York fellow-craftsmen. Chicago had in succession Theodore Thomas and Frederick A. Stokes, who attained the same scriptural age of 70. But for the whole musical profession the showing is not so good, with Mozart dying at 35, Beethoven at 52 and Bach at a moderate 65. The level is raised by Wagner at 70 and Richard Strauss, who is still active at 83.</br></br>Option would a child prefer to be born, if given the choice, in order to enjoy the happiest life which this world couldoffer. The answer, if recollection does not err, was that one should be born a male child in a patrician Roman family in the golden age of the Antonines, or into one of the ruling English families of the eighteenth century, either Whig or Tory.</br></br>Today one might ask — though no doubt there are more serious matters pressing for the world's attention what profession should a man embrace in order to attain the longest span of life and useful activity. The rather unexpected answer would be that a man can perhaps make his best bid for longevity either as an American business man or a French painter and sculptor.</br></br>We take it that this Business would be a rather unexand pected answer because the Finance fast pace of American life in general is supposed to be at its top in the tempo of American business, where9 death takes its corresponding toll. But this is not borne out by a swift glance at the record, which shows men of business like Peter Cooper at 92, George Foster Peabody at 86, John Wanamaker at 84, Cornelius Vanderbilt and Nathan Straus at 83, Stephen Girard at 81, Johns Hopkins and the elder J. P. Morgan at 78. They are all, of course, dwarfed by the towering record of the first John D. Rockefeller. Indeed, if one were to ask in specific terms where is a man’s best chance for the very top figure in length of life, the answer might be either the American oil business, where a Rockefeller lived to be 98, or the Venetian oil business, of another type, where a man named Titian lived to be 99. Not that Michelangelo did so badly, either, in his eighty-nine years of life.",no,Topics of The Times pg. 22	---,1947-03-28
nyt_107977633,"ALBANY, April 10—Gov. Thomas E. Dewey today signed a bill to permit physicians to practice in partnerships and to pool fees. He also approved a measure to allow the employment of physicians by non-profit medical indemnity and hospital service corporations to treat persons insured by them. A third bill to permit doctors to practice under a business or other assumed name was vetoed.</br></br>All three measures had the support and indorsement of Mayor William O’Dwyer of New York City and the Health Insurance Plan of New York. The group of partnership medical practice bill also had the support of the New York Academy of Medicine, the five county medical societies of New York City and the State Medical Society, according to Dr. Dean C’ork, medical director of the Health Insurance Plan.</br></br>The bills were opposed by the committee on state legislation of the State Bar Association on the ground they constitute “possible initial openings toward socialization of medicine.”</br></br>The group medical practice bill, Dr. Clark explained in a memorandum to the Governor, was made necessary by a ruling of Attorney General Nathaniel A. Goldstein, following the Moreland Act In! quiry into fee splitting by physicians in workmen’s compensation practice.</br></br>“If the bill becomes law,"" the medical director of the Health Insurance Plan wrote, ""it will dc much to promote the development of group medical practice which is so essential to the practice of modern scientific medicine.”",no,SIGNS BILL TO LET DOCTORS POOL FEES: DEWEY ALSO APPROVES MEASURE ...,1947-04-11
nyt_108012243,"Establishment of a national policy to govern the employment of Communists in private industry was advocated by Eric Johnston last night in an address to the Picture Pioneers at their eighth annual dinner, held in the Plaza Hotel.</br></br>The president of the Motion Picture Association of America also defended the industry’s conduct in the recent hearings before the House Un-American Activities Committee, but sharply criticized the attitude of the ten movie makers who were cited for contempt.</br></br>Declaring that a large section of the public has the mistaken impression that the industry supported the defendants because they are connected with it, he asserted: “We did not defend them. We do not defend them now. On the contrary, we believe that they have done a tremendous disservice to the industry. Their refusal to stand up and be counted for whatever thpy are could only result in a confusion of the issues before the committee—and it did.”</br></br>Mr. Johnston disclaimed any intention of “pre-judging” the right of the ten to refuse to testify as to their alleged Communist party membership, but said it was his belief that their actions “hurt the cause of democracy immeasurably” and that they “played into the hands of extremists who are all too willing to confuse the honest progressive with the dishonest Red.”</br></br>Mr. Johnston did not elaborate his declaration that government must adopt a national policy with respect to the employment of Communists in private industry. He declared, however, that labor and management must not shirk their responsibilities while government deliberates.",no,"ASKS RULE ON JOBS FOR COMMUNISTS: JOHNSTON, DEFENDING MOVIES, CALLS .",1947-11-20
nyt_108079436,"“Give the Veteran a Job Week” moved into high gear yesterday as the Jobs for Disabled Veterans Committee, an organization of advertising men, obtained from 500 business executives pledges to aid employment of former GI’s.</br></br>The first pledge was signed in City Hall in the presence of Mayor O’Dwyer by Dr. Robert A. Love, director of the evening and extension division of the City College School of Business. The pledge forms were distributed by Jack Denove, chairman of the committee. At the ceremony the Mayor presented to Bea Wain, “disk jockey,” a recording of the drive song, “Let’s Get a Job for Purple Heart Joe.”</br></br>Dr. Love said three disabled exGI’s would be employed by his division as soon as the Veterans Administration could choose them from the 3,100 veterans awaiting training in the New York area. One will be a cost coordinator, another will be trained as an instructor of estimating in the lumber field and the third will be a secretary.</br></br>Yesterday morning 200 members of the Sales Executives Club of New York, which is cooperating with the committee, met in the General Electric auditorium at 570 Lexington Avenue. From there they went out to solicit pledges from employers and to stress the feasibility of hiring handicapped veterans. The sales executives will meet again this morning and every morning through Saturday, when the drive will end.</br></br>As a result of their activities, the Veterans Administration at 252 Seventh Avenue reported that the switchboard was flooded with calls from prospective employers. In addition, 300 unemployed veterans came into the offices for conferences and information on how they might fit into the retraining program.",no,DISABLED EX-GI'S GET JOB PLEDGES: 500 BUSINESS MEN IN,1947-09-20
nyt_108089337,"Eight years ago. William K. H. Wenzel, then 10 years old, went to Denmark from Rocnester, N. Y. with his father, James, a salesman for the Eastman Kodak Company. He returned yesterday to the the United States as a stowaway with a story of time spent in a German concentration camp, employment with various United States Army units and assignment to a displaced persons camp.</br></br>William told Assistant Unitedj States Attorney Mario Pittoni that he and his father were living in Copenhagen when the Germans in 1940 overran Denmark taking the two prisoners. When the father refused to renounce his United States citizenship, they Were interned in Buchenwald.</br></br>After seven months together in the concentration camp, the son was sent to Leipzig, Germany, where he was put to work with other children loading stones on trucks. He was freed in 1945 by the United States Sixty-ninth Infantry Division.</br></br>William tried to enlist in the United States Army but, because of his age, he was refused. However, he told Mr. Pittoni, he assisted American Army units in Germany and France. At one point in his wanderings, he was investigated by the Counter Intelligence Corps, gave him a clean slate, he said.</br></br>In December, 1946, with the help of the American Consul in Frankfort on the Main, he took steps to return to this country and his mother, Mrs. Mary Wenzel, whose last known address was 1310-28 G Street, Rochester. He was sent to a DP camp outside of Frankfort to wait.",no,"STOWAWAY TELLS OF NAZI SLAVE LIFE: 18-YEAR-OLD LEFT U.S. IN 1939,...",1947-09-20
nyt_108229297,"A television documentary, “Operation Success,” dealing with the problem of employment for disabled veterans, will be presented tomorrow at 8 P. M. over the NBC video hook-up in cooperation with the Veterans Administration. WNBT will be the local outlet.</br></br>The half-hour program, originating in the corrective gymnasium at the VA’s regional office, 252 Seventh Avenue, will show how men with war-incurred disabilities have trained themselves through the agency for jobs. Two injured men will demonstrate their respective training as a mechanic and a draftsman; others will he shown using rehabilitation facilities and engaging in on-the-job training.</br></br>NBC will keep a special switchboard open for thirty minutes after I the program to take calls from j employers desiring to hire men apI pearing in the presentation. Also, ; the television viewing rooms at the chain’s Radio City studios have been reserved for prospective employers.</br></br>Television rights to all ice hockey games played by the New York Rangers and the New York I Rovers in Madison Square Garden I during the 1948-49 season were I acquired yesterday by WPIX, the I video outlet of The Daily News.</br></br>The station, scheduled to begin operation in June, intends to carry thirty night contests of the Rangers from November through March. The Rovers, in the Eastern League, are being counted on for sixteen Sunday afternoon games, ilt will be the Rovers’ debut in television.",no,The News of Radio: Disabled Veterans' Unemployment Problem Subject of Video Program on NBC,1948-04-20
nyt_108293258,"A program to overcome obstacles to full and expanding employment of American-flag shipping has. been submitted to the United States Maritime Commission by Hans J. Isbrandtsen, president of the Isbrandtsen Company, Inc., merchandising and ship owning concern, it was made known over the week-end.</br></br>In a_ letter to Vice Admiral W. W. Smith, chairman of the commission, Mr. Isbrandtsen urged that it submit his proposals to the new Congress.</br></br>Mr. Isbrandtsen recommended enlistment ofv qualified merchant marine personnel, both licensed and unlicensed, in the Coast Guard or Naval Reserve, the Government to bear part of the cost in return for having men available when required.</br></br>The shipowner contended that such a step would help to put the operating expenses of American companies on a competitive level, insure the availability of highclass personnel, give the seagoing men a satisfactory standard of living with security and permit a more orderly transition from peacetime to emergency status and vice versa.</br></br>Mr. Isbrandtsen again opposed operating-differential subsidies, but added that any cost differential should not be restricted, but applied to every American ship sailing in foreign trade. He also urged the end of restrictions on use of American tonnage. Mr. Isbrandtsen said the competitive law of demand and supply should rule.",no,ISBRANDTSEN ASKS SEAMEN'S RESERVE: OPERATOR CALLS FOR ENLISTMENTS If,1948-09-27
nyt_108356086,"In its first annual report, made public in December, 1946, the President’s Council of Economic Advisers declared that the philosophy of the Employment Act of 1946, under which it was created, steered a course between “Spartan fatalism” and the Roman concept of “bread and circuses.” The Council itself, it may be said, has to date endeavored with more than fair success /to adhere to the same general philosophy. The third annual report, which has just made its appearance, is no exception.</br></br>The 1946 report of the Council was devoted chiefly to a discussion of the social-economic theory of sustained employment. A year ago it dealt with the idea of maximum production and the means of achieving it. The present report is primarily an effort to develop a clearer understanding of the Board’s role and the environment within which it functions. “The Council,” it points out, “was not furnished with a clean page upon which to write policies consistent with free competitive enterprise which might contribute to economic stability.” And it adds:</br></br>We could no more neglect programs which have become a settled part of national policy than fail to consider the limits of human and material resources. A great nation has many objectives, and social | and political programs to which the popular voice has assigned supreme importance cannot be set aside in order to simplify the making of purely economic policies.</br></br>The Council cites several examples of this necessity for reconciling economics with broad social policies. Although a free price system is desirable, it points out, it would be unrealistic to proceed on the assumption that farm price supports would be abandoned as a matter of national policy. Again, it notes, the Government’s housing program, with its deliberate promotion of easy credit, is an anomaly at a time when the country is faced with the threat of inflation, but it must be accepted because of the seriousness of the housing shortage. The Government’s bond-support program similarly illustrates the difficulty of stabilizing the economy. “We cannot,” the Council observes on this point, “propose that the inflationary threat be met by action which would create even greater danger.”</br></br>Some may see a touch of “fatalism” in the almost off-hand way in which the Council accepts some, at least, of j these policies as permanent fixtures of American life. This is particularly true in the case of farm price supports. Few persons now, if any, would urge a return to the days of the cynical slogan, “The best cure for 5-cent cotton is 5-cent cotton.” On the other hand, in our farm policy we have long since left the reasonable objective of orderly marketing far behind us. Farm loans, introduced originally so that the farmer would not be compelled to dump"" his produce on the market for whatever price it would bring, have now been made so attractive that we are currently witnessing the spectacle of farmers growing crops not for the market but for the loans they will bring.",no,REPORT TO THE PRESIDENT,1948-12-28
